station_name,lat,lon,scene_id,date,cloud_cover,ndmi_mean,datetime,date_only,year
Broken Bow,33.16866,-94.03813,LC08_L2SP_025037_20240425_02_T1,2024-04-25 16:49:17.285334+00:00,79.18,,2024-04-25 16:49:17.285334+00:00,2024-04-25,2024
Broken Bow,34.60251,-95.1796,LC08_L2SP_026036_20240502_02_T1,2024-05-02 16:54:57.474303+00:00,54.0,,2024-05-02 16:54:57.474303+00:00,2024-05-02,2024
Broken Bow,34.60166,-93.61882,LC09_L2SP_025036_20240503_02_T1,2024-05-03 16:49:02.846693+00:00,38.04,,2024-05-03 16:49:02.846693+00:00,2024-05-03,2024
Broken Bow,33.16855,-94.02171,LC09_L2SP_025037_20240503_02_T1,2024-05-03 16:49:26.733472+00:00,40.83,,2024-05-03 16:49:26.733472+00:00,2024-05-03,2024
Broken Bow,34.60261,-95.19021,LC09_L2SP_026036_20240510_02_T1,2024-05-10 16:55:13.738485+00:00,3.33,,2024-05-10 16:55:13.738485+00:00,2024-05-10,2024
Broken Bow,34.6016,-93.62947,LC08_L2SP_025036_20240511_02_T1,2024-05-11 16:48:41.209006+00:00,2.05,0.3682404973387072,2024-05-11 16:48:41.209006+00:00,2024-05-11,2024
Broken Bow,33.1687,-94.03223,LC08_L2SP_025037_20240511_02_T1,2024-05-11 16:49:05.091574+00:00,22.36,,2024-05-11 16:49:05.091574+00:00,2024-05-11,2024
Broken Bow,34.60221,-95.17293,LC08_L2SP_026036_20240518_02_T1,2024-05-18 16:54:44.904573+00:00,6.66,,2024-05-18 16:54:44.904573+00:00,2024-05-18,2024
Broken Bow,34.60203,-93.62558,LC09_L2SP_025036_20240519_02_T1,2024-05-19 16:48:55.109190+00:00,6.49,,2024-05-19 16:48:55.109190+00:00,2024-05-19,2024
Broken Bow,33.16847,-94.02841,LC09_L2SP_025037_20240519_02_T1,2024-05-19 16:49:19.004442+00:00,5.89,,2024-05-19 16:49:19.004442+00:00,2024-05-19,2024
Broken Bow,34.60238,-95.1782,LC09_L2SP_026036_20240526_02_T1,2024-05-26 16:55:01.337774+00:00,0.11,,2024-05-26 16:55:01.337774+00:00,2024-05-26,2024
Broken Bow,34.60188,-93.62918,LC08_L2SP_025036_20240527_02_T1,2024-05-27 16:48:29.948561+00:00,0.36,0.3612349143825742,2024-05-27 16:48:29.948561+00:00,2024-05-27,2024
Broken Bow,33.1685,-94.03205,LC08_L2SP_025037_20240527_02_T1,2024-05-27 16:48:53.839601+00:00,5.99,,2024-05-27 16:48:53.839601+00:00,2024-05-27,2024
Broken Bow,34.60248,-95.15484,LC08_L2SP_026036_20240603_02_T2,2024-06-03 16:54:42.277156+00:00,99.9,,2024-06-03 16:54:42.277156+00:00,2024-06-03,2024
Broken Bow,34.60179,-93.64017,LC09_L2SP_025036_20240604_02_T1,2024-06-04 16:48:48.909901+00:00,88.86,,2024-06-04 16:48:48.909901+00:00,2024-06-04,2024
Broken Bow,33.16887,-94.04281,LC09_L2SP_025037_20240604_02_T2,2024-06-04 16:49:12.792444+00:00,100.0,,2024-06-04 16:49:12.792444+00:00,2024-06-04,2024
Broken Bow,34.60217,-95.19397,LC09_L2SP_026036_20240611_02_T1,2024-06-11 16:54:55.438992+00:00,22.54,,2024-06-11 16:54:55.438992+00:00,2024-06-11,2024
Broken Bow,34.60165,-93.57762,LC08_L2SP_025036_20240612_02_T1,2024-06-12 16:48:30.922488+00:00,8.58,0.3730843142764019,2024-06-12 16:48:30.922488+00:00,2024-06-12,2024
Broken Bow,33.16858,-93.98217,LC08_L2SP_025037_20240612_02_T1,2024-06-12 16:48:54.813527+00:00,2.62,,2024-06-12 16:48:54.813527+00:00,2024-06-12,2024
Broken Bow,34.6024,-95.14858,LC08_L2SP_026036_20240619_02_T1,2024-06-19 16:54:49.813190+00:00,74.44,,2024-06-19 16:54:49.813190+00:00,2024-06-19,2024
Broken Bow,34.60208,-93.61165,LC09_L2SP_025036_20240620_02_T1,2024-06-20 16:48:32.336211+00:00,60.08,,2024-06-20 16:48:32.336211+00:00,2024-06-20,2024
Broken Bow,33.16862,-94.01451,LC09_L2SP_025037_20240620_02_T1,2024-06-20 16:48:56.227226+00:00,48.16,,2024-06-20 16:48:56.227226+00:00,2024-06-20,2024
Broken Bow,34.60221,-95.14391,LC09_L2SP_026036_20240627_02_T1,2024-06-27 16:54:41.334618+00:00,1.4,,2024-06-27 16:54:41.334618+00:00,2024-06-27,2024
Broken Bow,34.60193,-93.59588,LC08_L2SP_025036_20240628_02_T1,2024-06-28 16:48:44.232789+00:00,80.07,,2024-06-28 16:48:44.232789+00:00,2024-06-28,2024
Broken Bow,33.16881,-94.00042,LC08_L2SP_025037_20240628_02_T1,2024-06-28 16:49:08.123829+00:00,48.41,,2024-06-28 16:49:08.123829+00:00,2024-06-28,2024
Broken Bow,34.60262,-95.14579,LC08_L2SP_026036_20240705_02_T1,2024-07-05 16:54:57.977005+00:00,64.58,,2024-07-05 16:54:57.977005+00:00,2024-07-05,2024
Broken Bow,34.60212,-93.62921,LC09_L2SP_025036_20240706_02_T1,2024-07-06 16:48:45.541211+00:00,1.42,0.3759153582806786,2024-07-06 16:48:45.541211+00:00,2024-07-06,2024
Broken Bow,33.16869,-94.03368,LC09_L2SP_025037_20240706_02_T1,2024-07-06 16:49:09.436463+00:00,13.36,,2024-07-06 16:49:09.436463+00:00,2024-07-06,2024
Broken Bow,34.60222,-95.19356,LC09_L2SP_026036_20240713_02_T1,2024-07-13 16:55:03.151611+00:00,2.07,,2024-07-13 16:55:03.151611+00:00,2024-07-13,2024
Broken Bow,34.60177,-93.60493,LC08_L2SP_025036_20240714_02_T1,2024-07-14 16:48:54.933520+00:00,4.74,0.3872227451865154,2024-07-14 16:48:54.933520+00:00,2024-07-14,2024
Broken Bow,33.16859,-94.0094,LC08_L2SP_025037_20240714_02_T1,2024-07-14 16:49:18.824559+00:00,11.76,,2024-07-14 16:49:18.824559+00:00,2024-07-14,2024
Broken Bow,34.60224,-95.175,LC08_L2SP_026036_20240721_02_T2,2024-07-21 16:55:13.282795+00:00,86.29,,2024-07-21 16:55:13.282795+00:00,2024-07-21,2024
Broken Bow,34.60188,-93.62117,LC09_L2SP_025036_20240722_02_T2,2024-07-22 16:48:53.320500+00:00,99.97,,2024-07-22 16:48:53.320500+00:00,2024-07-22,2024
Broken Bow,33.1687,-94.02561,LC09_L2SP_025037_20240722_02_T1,2024-07-22 16:49:17.211514+00:00,54.65,,2024-07-22 16:49:17.211514+00:00,2024-07-22,2024
Broken Bow,34.60258,-95.16474,LC09_L2SP_026036_20240729_02_T1,2024-07-29 16:55:05.716645+00:00,19.79,,2024-07-29 16:55:05.716645+00:00,2024-07-29,2024
Broken Bow,34.60196,-93.60933,LC08_L2SP_025036_20240730_02_T1,2024-07-30 16:49:04.005267+00:00,4.99,0.3942209827003996,2024-07-30 16:49:04.005267+00:00,2024-07-30,2024
Broken Bow,33.16872,-94.01388,LC08_L2SP_025037_20240730_02_T1,2024-07-30 16:49:27.896307+00:00,17.49,,2024-07-30 16:49:27.896307+00:00,2024-07-30,2024
Broken Bow,34.60247,-95.13114,LC08_L2SP_026036_20240806_02_T1,2024-08-06 16:55:10.536342+00:00,3.29,,2024-08-06 16:55:10.536342+00:00,2024-08-06,2024
Broken Bow,34.60199,-93.60015,LC09_L2SP_025036_20240807_02_T1,2024-08-07 16:48:57.385304+00:00,2.93,0.3771866164014179,2024-08-07 16:48:57.385304+00:00,2024-08-07,2024
Broken Bow,33.16887,-94.00454,LC09_L2SP_025037_20240807_02_T1,2024-08-07 16:49:21.276319+00:00,0.0,,2024-08-07 16:49:21.276319+00:00,2024-08-07,2024
Broken Bow,34.60244,-95.16002,LC09_L2SP_026036_20240814_02_T1,2024-08-14 16:55:13.174274+00:00,2.41,,2024-08-14 16:55:13.174274+00:00,2024-08-14,2024
Broken Bow,34.60168,-93.59428,LC08_L2SP_025036_20240815_02_T1,2024-08-15 16:49:07.647046+00:00,21.12,0.4118188386883268,2024-08-15 16:49:07.647046+00:00,2024-08-15,2024
Broken Bow,33.16876,-93.99869,LC08_L2SP_025037_20240815_02_T1,2024-08-15 16:49:31.533850+00:00,14.38,,2024-08-15 16:49:31.533850+00:00,2024-08-15,2024
Broken Bow,34.60234,-95.15639,LC08_L2SP_026036_20240822_02_T1,2024-08-22 16:55:23.290918+00:00,34.4,,2024-08-22 16:55:23.290918+00:00,2024-08-22,2024
Broken Bow,34.60183,-93.62886,LC09_L2SP_025036_20240823_02_T1,2024-08-23 16:49:12.150492+00:00,47.3,0.3053512750684553,2024-08-23 16:49:12.150492+00:00,2024-08-23,2024
Broken Bow,33.16847,-94.03324,LC09_L2SP_025037_20240823_02_T1,2024-08-23 16:49:36.045743+00:00,55.52,,2024-08-23 16:49:36.045743+00:00,2024-08-23,2024
Broken Bow,34.60259,-95.1738,LC09_L2SP_026036_20240830_02_T1,2024-08-30 16:55:24.156909+00:00,69.95,,2024-08-30 16:55:24.156909+00:00,2024-08-30,2024
Broken Bow,34.60187,-93.60278,LC08_L2SP_025036_20240831_02_T1,2024-08-31 16:49:15.890022+00:00,58.21,,2024-08-31 16:49:15.890022+00:00,2024-08-31,2024
Broken Bow,33.16848,-94.0072,LC08_L2SP_025037_20240831_02_T2,2024-08-31 16:49:39.785298+00:00,69.28,,2024-08-31 16:49:39.785298+00:00,2024-08-31,2024
Broken Bow,34.60236,-95.16865,LC08_L2SP_026036_20240907_02_T1,2024-09-07 16:55:31.863668+00:00,0.68,,2024-09-07 16:55:31.863668+00:00,2024-09-07,2024
Broken Bow,34.60187,-93.60058,LC09_L2SP_025036_20240908_02_T1,2024-09-08 16:49:12.475283+00:00,0.01,0.3851558603536058,2024-09-08 16:49:12.475283+00:00,2024-09-08,2024
Broken Bow,33.16875,-94.00474,LC09_L2SP_025037_20240908_02_T1,2024-09-08 16:49:36.366299+00:00,0.01,,2024-09-08 16:49:36.366299+00:00,2024-09-08,2024
Broken Bow,34.6023,-95.16189,LC09_L2SP_026036_20240915_02_T1,2024-09-15 16:55:27.875137+00:00,47.53,,2024-09-15 16:55:27.875137+00:00,2024-09-15,2024
Broken Bow,34.60189,-93.60955,LC08_L2SP_025036_20240916_02_T2,2024-09-16 16:49:22.621346+00:00,94.57,,2024-09-16 16:49:22.621346+00:00,2024-09-16,2024
Broken Bow,33.1685,-94.01398,LC08_L2SP_025037_20240916_02_T2,2024-09-16 16:49:46.516623+00:00,92.05,,2024-09-16 16:49:46.516623+00:00,2024-09-16,2024
Broken Bow,34.60231,-95.14912,LC08_L2SP_026036_20240923_02_T2,2024-09-23 16:55:31.606559+00:00,72.74,,2024-09-23 16:55:31.606559+00:00,2024-09-23,2024
Broken Bow,34.6017,-93.58238,LC09_L2SP_025036_20240924_02_T1,2024-09-24 16:49:13.872081+00:00,18.81,0.3724855975858829,2024-09-24 16:49:13.872081+00:00,2024-09-24,2024
Broken Bow,33.16847,-93.98648,LC09_L2SP_025037_20240924_02_T1,2024-09-24 16:49:37.763096+00:00,53.33,,2024-09-24 16:49:37.763096+00:00,2024-09-24,2024
Broken Bow,34.60257,-95.16265,LC09_L2SP_026036_20241001_02_T1,2024-10-01 16:55:33.453017+00:00,1.65,,2024-10-01 16:55:33.453017+00:00,2024-10-01,2024
Broken Bow,34.60193,-93.57386,LC08_L2SP_025036_20241002_02_T1,2024-10-02 16:49:18.145870+00:00,0.01,0.3651807089607563,2024-10-02 16:49:18.145870+00:00,2024-10-02,2024
Broken Bow,33.16871,-93.97813,LC08_L2SP_025037_20241002_02_T1,2024-10-02 16:49:42.036909+00:00,0.0,,2024-10-02 16:49:42.036909+00:00,2024-10-02,2024
Broken Bow,34.60247,-95.14418,LC08_L2SP_026036_20241009_02_T1,2024-10-09 16:55:33.887979+00:00,10.88,,2024-10-09 16:55:33.887979+00:00,2024-10-09,2024
Broken Bow,34.6021,-93.59951,LC09_L2SP_025036_20241010_02_T1,2024-10-10 16:49:22.720549+00:00,0.19,0.3614991530639188,2024-10-10 16:49:22.720549+00:00,2024-10-10,2024
Broken Bow,33.16846,-94.00375,LC09_L2SP_025037_20241010_02_T1,2024-10-10 16:49:46.620037+00:00,0.0,,2024-10-10 16:49:46.620037+00:00,2024-10-10,2024
Broken Bow,34.60241,-95.18331,LC09_L2SP_026036_20241017_02_T1,2024-10-17 16:55:42.699659+00:00,0.01,,2024-10-17 16:55:42.699659+00:00,2024-10-17,2024
Broken Bow,34.60162,-93.61862,LC08_L2SP_025036_20241018_02_T1,2024-10-18 16:49:31.521867+00:00,0.01,0.339773718111983,2024-10-18 16:49:31.521867+00:00,2024-10-18,2024
Broken Bow,33.16841,-94.02274,LC08_L2SP_025037_20241018_02_T1,2024-10-18 16:49:55.412907+00:00,0.01,,2024-10-18 16:49:55.412907+00:00,2024-10-18,2024
Broken Bow,34.60222,-95.16242,LC08_L2SP_026036_20241025_02_T1,2024-10-25 16:55:40.647483+00:00,1.27,,2024-10-25 16:55:40.647483+00:00,2024-10-25,2024
Broken Bow,34.60169,-93.64414,LC09_L2SP_025036_20241026_02_T1,2024-10-26 16:49:37.011830+00:00,72.46,,2024-10-26 16:49:37.011830+00:00,2024-10-26,2024
Broken Bow,33.16858,-94.04811,LC09_L2SP_025037_20241026_02_T1,2024-10-26 16:50:00.902846+00:00,24.78,,2024-10-26 16:50:00.902846+00:00,2024-10-26,2024
Broken Bow,34.60262,-95.16772,LC09_L2SP_026036_20241102_02_T2,2024-11-02 16:55:42.338567+00:00,99.43,,2024-11-02 16:55:42.338567+00:00,2024-11-02,2024
Broken Bow,34.60185,-93.58353,LC08_L2SP_025036_20241103_02_T2,2024-11-03 16:49:25.145663+00:00,99.92,,2024-11-03 16:49:25.145663+00:00,2024-11-03,2024
Broken Bow,33.1686,-93.9876,LC08_L2SP_025037_20241103_02_T2,2024-11-03 16:49:49.036703+00:00,60.34,,2024-11-03 16:49:49.036703+00:00,2024-11-03,2024
Broken Bow,34.60211,-95.14698,LC08_L2SP_026036_20241110_02_T1,2024-11-10 16:55:38.613786+00:00,0.41,,2024-11-10 16:55:38.613786+00:00,2024-11-10,2024
Broken Bow,34.60158,-93.59672,LC09_L2SP_025036_20241111_02_T1,2024-11-11 16:49:28.818660+00:00,0.01,0.2676261860214132,2024-11-11 16:49:28.818660+00:00,2024-11-11,2024
Broken Bow,33.16834,-94.00065,LC09_L2SP_025037_20241111_02_T1,2024-11-11 16:49:52.709675+00:00,0.01,,2024-11-11 16:49:52.709675+00:00,2024-11-11,2024
Broken Bow,34.60253,-95.17936,LC09_L2SP_026036_20241118_02_T2,2024-11-18 16:55:47.476408+00:00,6.72,,2024-11-18 16:55:47.476408+00:00,2024-11-18,2024
Broken Bow,34.60178,-93.61061,LC08_L2SP_025036_20241119_02_T1,2024-11-19 16:49:32.469770+00:00,41.46,,2024-11-19 16:49:32.469770+00:00,2024-11-19,2024
Broken Bow,33.16859,-94.01459,LC08_L2SP_025037_20241119_02_T1,2024-11-19 16:49:56.360811+00:00,14.61,,2024-11-19 16:49:56.360811+00:00,2024-11-19,2024
Broken Bow,34.60211,-95.18812,LC08_L2SP_026036_20241126_02_T1,2024-11-26 16:55:49.390131+00:00,3.53,,2024-11-26 16:55:49.390131+00:00,2024-11-26,2024
Broken Bow,34.602,-93.64812,LC09_L2SP_025036_20241127_02_T1,2024-11-27 16:49:43.238346+00:00,96.5,,2024-11-27 16:49:43.238346+00:00,2024-11-27,2024
Broken Bow,33.16857,-94.05208,LC09_L2SP_025037_20241127_02_T1,2024-11-27 16:50:07.133598+00:00,64.18,,2024-11-27 16:50:07.133598+00:00,2024-11-27,2024
Broken Bow,34.60205,-95.18046,LC09_L2SP_026036_20241204_02_T1,2024-12-04 16:55:49.535723+00:00,94.98,,2024-12-04 16:55:49.535723+00:00,2024-12-04,2024
Broken Bow,34.60184,-93.6173,LC08_L2SP_025036_20241205_02_T1,2024-12-05 16:49:34.430944+00:00,4.59,0.241941690724509,2024-12-05 16:49:34.430944+00:00,2024-12-05,2024
Broken Bow,33.16843,-94.02128,LC08_L2SP_025037_20241205_02_T1,2024-12-05 16:49:58.326220+00:00,22.45,,2024-12-05 16:49:58.326220+00:00,2024-12-05,2024
Broken Bow,34.60219,-95.13468,LC08_L2SP_026036_20241212_02_T1,2024-12-12 16:55:36.851930+00:00,24.76,,2024-12-12 16:55:36.851930+00:00,2024-12-12,2024
Broken Bow,34.60194,-93.60538,LC09_L2SP_025036_20241213_02_T1,2024-12-13 16:49:34.652451+00:00,97.57,,2024-12-13 16:49:34.652451+00:00,2024-12-13,2024
Broken Bow,33.16872,-94.0092,LC09_L2SP_025037_20241213_02_T2,2024-12-13 16:49:58.543466+00:00,99.49,,2024-12-13 16:49:58.543466+00:00,2024-12-13,2024
Broken Bow,34.6024,-95.16939,LC09_L2SP_026036_20241220_02_T1,2024-12-20 16:55:47.799436+00:00,0.02,,2024-12-20 16:55:47.799436+00:00,2024-12-20,2024
Broken Bow,34.60153,-93.59887,LC08_L2SP_025036_20241221_02_T1,2024-12-21 16:49:29.644329+00:00,0.03,0.2353038591266635,2024-12-21 16:49:29.644329+00:00,2024-12-21,2024
Broken Bow,33.1683,-94.00271,LC08_L2SP_025037_20241221_02_T1,2024-12-21 16:49:53.535369+00:00,0.02,,2024-12-21 16:49:53.535369+00:00,2024-12-21,2024
Broken Bow,34.60214,-95.14954,LC08_L2SP_026036_20241228_02_T2,2024-12-28 16:55:39.650838+00:00,100.0,,2024-12-28 16:55:39.650838+00:00,2024-12-28,2024
Broken Bow,34.60183,-93.60877,LC09_L2SP_025036_20241229_02_T1,2024-12-29 16:49:36.003884+00:00,84.18,0.3019577288911579,2024-12-29 16:49:36.003884+00:00,2024-12-29,2024
Broken Bow,33.16866,-94.0125,LC09_L2SP_025037_20241229_02_T2,2024-12-29 16:49:59.894900+00:00,100.0,,2024-12-29 16:49:59.894900+00:00,2024-12-29,2024
Buffalo,37.46488,-100.50286,LC08_L2SP_030034_20240107_02_T2,2024-01-07 17:19:38.949118+00:00,100.0,,2024-01-07 17:19:38.949118+00:00,2024-01-07,2024
Buffalo,37.46484,-98.95104,LC09_L2SP_029034_20240108_02_T2,2024-01-08 17:13:37.504898+00:00,100.0,,2024-01-08 17:13:37.504898+00:00,2024-01-08,2024
Buffalo,36.03401,-99.37772,LC09_L2SP_029035_20240108_02_T1,2024-01-08 17:14:01.395913+00:00,75.65,,2024-01-08 17:14:01.395913+00:00,2024-01-08,2024
Buffalo,37.46528,-100.52834,LC09_L2SP_030034_20240115_02_T1,2024-01-15 17:19:50.196610+00:00,79.53,,2024-01-15 17:19:50.196610+00:00,2024-01-15,2024
Buffalo,37.46435,-98.95449,LC08_L2SP_029034_20240116_02_T1,2024-01-16 17:13:29.800862+00:00,14.43,,2024-01-16 17:13:29.800862+00:00,2024-01-16,2024
Buffalo,36.03413,-99.3811,LC08_L2SP_029035_20240116_02_T1,2024-01-16 17:13:53.683430+00:00,8.94,,2024-01-16 17:13:53.683430+00:00,2024-01-16,2024
Buffalo,37.46521,-100.50531,LC08_L2SP_030034_20240123_02_T2,2024-01-23 17:19:36.093786+00:00,100.0,,2024-01-23 17:19:36.093786+00:00,2024-01-23,2024
Buffalo,37.46489,-98.94932,LC09_L2SP_029034_20240124_02_T2,2024-01-24 17:13:35.141402+00:00,99.93,,2024-01-24 17:13:35.141402+00:00,2024-01-24,2024
Buffalo,36.03381,-99.37591,LC09_L2SP_029035_20240124_02_T2,2024-01-24 17:13:59.036653+00:00,99.97,,2024-01-24 17:13:59.036653+00:00,2024-01-24,2024
Buffalo,37.46516,-100.54148,LC09_L2SP_030034_20240131_02_T1,2024-01-31 17:19:50.917052+00:00,29.24,,2024-01-31 17:19:50.917052+00:00,2024-01-31,2024
Buffalo,37.46454,-98.95842,LC08_L2SP_029034_20240201_02_T1,2024-02-01 17:13:26.644174+00:00,14.7,,2024-02-01 17:13:26.644174+00:00,2024-02-01,2024
Buffalo,36.03377,-99.38506,LC08_L2SP_029035_20240201_02_T1,2024-02-01 17:13:50.535213+00:00,2.41,,2024-02-01 17:13:50.535213+00:00,2024-02-01,2024
Buffalo,37.46438,-98.98734,LC09_L2SP_029034_20240209_02_T1,2024-02-09 17:13:40.873337+00:00,26.49,,2024-02-09 17:13:40.873337+00:00,2024-02-09,2024
Buffalo,36.03406,-99.41365,LC09_L2SP_029035_20240209_02_T1,2024-02-09 17:14:04.755880+00:00,88.77,,2024-02-09 17:14:04.755880+00:00,2024-02-09,2024
Buffalo,37.46518,-100.5374,LC09_L2SP_030034_20240216_02_T2,2024-02-16 17:19:46.359867+00:00,97.63,,2024-02-16 17:19:46.359867+00:00,2024-02-16,2024
Buffalo,37.46443,-98.98043,LC08_L2SP_029034_20240217_02_T1,2024-02-17 17:13:26.533718+00:00,71.83,,2024-02-17 17:13:26.533718+00:00,2024-02-17,2024
Buffalo,36.03382,-99.40692,LC08_L2SP_029035_20240217_02_T2,2024-02-17 17:13:50.420522+00:00,100.0,,2024-02-17 17:13:50.420522+00:00,2024-02-17,2024
Buffalo,37.46483,-98.9565,LC09_L2SP_029034_20240225_02_T1,2024-02-25 17:13:29.042956+00:00,0.17,,2024-02-25 17:13:29.042956+00:00,2024-02-25,2024
Buffalo,36.03367,-99.38303,LC09_L2SP_029035_20240225_02_T1,2024-02-25 17:13:52.938210+00:00,0.08,,2024-02-25 17:13:52.938210+00:00,2024-02-25,2024
Buffalo,37.46487,-100.54871,LC09_L2SP_030034_20240303_02_T1,2024-03-03 17:19:43.997111+00:00,19.73,-0.1973363759103308,2024-03-03 17:19:43.997111+00:00,2024-03-03,2024
Buffalo,37.46475,-98.96905,LC08_L2SP_029034_20240304_02_T1,2024-03-04 17:13:17.066780+00:00,0.09,,2024-03-04 17:13:17.066780+00:00,2024-03-04,2024
Buffalo,36.03405,-99.39537,LC08_L2SP_029035_20240304_02_T1,2024-03-04 17:13:40.953585+00:00,6.0,,2024-03-04 17:13:40.953585+00:00,2024-03-04,2024
Buffalo,37.46534,-100.53346,LC08_L2SP_030034_20240311_02_T1,2024-03-11 17:19:24.406301+00:00,0.08,-0.1910419043421892,2024-03-11 17:19:24.406301+00:00,2024-03-11,2024
Buffalo,37.46465,-98.99629,LC09_L2SP_029034_20240312_02_T1,2024-03-12 17:13:32.458409+00:00,3.31,,2024-03-12 17:13:32.458409+00:00,2024-03-12,2024
Buffalo,36.03401,-99.42247,LC09_L2SP_029035_20240312_02_T1,2024-03-12 17:13:56.345188+00:00,0.06,,2024-03-12 17:13:56.345188+00:00,2024-03-12,2024
Buffalo,37.46447,-98.9643,LC08_L2SP_029034_20240320_02_T1,2024-03-20 17:13:07.952008+00:00,2.21,,2024-03-20 17:13:07.952008+00:00,2024-03-20,2024
Buffalo,36.03388,-99.39048,LC08_L2SP_029035_20240320_02_T1,2024-03-20 17:13:31.834576+00:00,5.74,,2024-03-20 17:13:31.834576+00:00,2024-03-20,2024
Buffalo,37.46503,-100.50347,LC08_L2SP_030034_20240327_02_T1,2024-03-27 17:19:08.557544+00:00,51.09,-0.1861555121780505,2024-03-27 17:19:08.557544+00:00,2024-03-27,2024
Buffalo,37.46482,-98.98585,LC09_L2SP_029034_20240328_02_T1,2024-03-28 17:13:22.950640+00:00,2.55,,2024-03-28 17:13:22.950640+00:00,2024-03-28,2024
Buffalo,36.03386,-99.41182,LC09_L2SP_029035_20240328_02_T1,2024-03-28 17:13:46.841655+00:00,0.11,,2024-03-28 17:13:46.841655+00:00,2024-03-28,2024
Buffalo,37.4644,-98.96582,LC08_L2SP_029034_20240405_02_T1,2024-04-05 17:12:59.079973+00:00,28.84,,2024-04-05 17:12:59.079973+00:00,2024-04-05,2024
Buffalo,36.03417,-99.39183,LC08_L2SP_029035_20240405_02_T1,2024-04-05 17:13:22.958307+00:00,36.98,,2024-04-05 17:13:22.958307+00:00,2024-04-05,2024
Buffalo,37.46488,-100.53833,LC08_L2SP_030034_20240412_02_T1,2024-04-12 17:19:07.213263+00:00,0.01,-0.2068773866574734,2024-04-12 17:19:07.213263+00:00,2024-04-12,2024
Buffalo,37.46448,-98.99559,LC09_L2SP_029034_20240413_02_T1,2024-04-13 17:13:17.237386+00:00,0.15,,2024-04-13 17:13:17.237386+00:00,2024-04-13,2024
Buffalo,36.03404,-99.4213,LC09_L2SP_029035_20240413_02_T1,2024-04-13 17:13:41.119930+00:00,0.06,,2024-04-13 17:13:41.119930+00:00,2024-04-13,2024
Buffalo,37.46497,-100.53181,LC09_L2SP_030034_20240420_02_T2,2024-04-20 17:19:17.895022+00:00,96.41,,2024-04-20 17:19:17.895022+00:00,2024-04-20,2024
Buffalo,37.46471,-98.97224,LC08_L2SP_029034_20240421_02_T1,2024-04-21 17:12:50.417910+00:00,53.14,,2024-04-21 17:12:50.417910+00:00,2024-04-21,2024
Buffalo,36.03378,-99.39837,LC08_L2SP_029035_20240421_02_T1,2024-04-21 17:13:14.308951+00:00,74.59,,2024-04-21 17:13:14.308951+00:00,2024-04-21,2024
Buffalo,37.4653,-100.53876,LC08_L2SP_030034_20240428_02_T1,2024-04-28 17:18:56.861625+00:00,38.99,-0.1602130197938083,2024-04-28 17:18:56.861625+00:00,2024-04-28,2024
Buffalo,37.4647,-98.95767,LC09_L2SP_029034_20240429_02_T1,2024-04-29 17:12:59.498180+00:00,36.84,,2024-04-29 17:12:59.498180+00:00,2024-04-29,2024
Buffalo,36.03373,-99.38351,LC09_L2SP_029035_20240429_02_T1,2024-04-29 17:13:23.389195+00:00,3.99,,2024-04-29 17:13:23.389195+00:00,2024-04-29,2024
Buffalo,37.46512,-100.53574,LC09_L2SP_030034_20240506_02_T1,2024-05-06 17:19:09.733315+00:00,60.99,,2024-05-06 17:19:09.733315+00:00,2024-05-06,2024
Buffalo,37.4645,-98.97439,LC08_L2SP_029034_20240507_02_T1,2024-05-07 17:12:40.129810+00:00,13.01,,2024-05-07 17:12:40.129810+00:00,2024-05-07,2024
Buffalo,36.0338,-99.40039,LC08_L2SP_029035_20240507_02_T1,2024-05-07 17:13:04.016614+00:00,0.06,,2024-05-07 17:13:04.016614+00:00,2024-05-07,2024
Buffalo,37.4653,-100.52223,LC08_L2SP_030034_20240514_02_T1,2024-05-14 17:18:42.118287+00:00,0.0,-0.1922410183254064,2024-05-14 17:18:42.118287+00:00,2024-05-14,2024
Buffalo,37.46468,-98.96656,LC09_L2SP_029034_20240515_02_T1,2024-05-15 17:12:52.463470+00:00,40.68,,2024-05-15 17:12:52.463470+00:00,2024-05-15,2024
Buffalo,36.03402,-99.39238,LC09_L2SP_029035_20240515_02_T1,2024-05-15 17:13:16.350251+00:00,11.89,,2024-05-15 17:13:16.350251+00:00,2024-05-15,2024
Buffalo,37.4652,-100.53551,LC09_L2SP_030034_20240522_02_T1,2024-05-22 17:19:00.225450+00:00,0.0,-0.1950353605212551,2024-05-22 17:19:00.225450+00:00,2024-05-22,2024
Buffalo,37.46452,-98.96437,LC08_L2SP_029034_20240523_02_T1,2024-05-23 17:12:26.615744+00:00,83.41,,2024-05-23 17:12:26.615744+00:00,2024-05-23,2024
Buffalo,36.03377,-99.39028,LC08_L2SP_029035_20240523_02_T1,2024-05-23 17:12:50.502548+00:00,79.27,,2024-05-23 17:12:50.502548+00:00,2024-05-23,2024
Buffalo,37.46506,-100.50545,LC08_L2SP_030034_20240530_02_T1,2024-05-30 17:18:35.504709+00:00,63.26,,2024-05-30 17:18:35.504709+00:00,2024-05-30,2024
Buffalo,37.46466,-98.97359,LC09_L2SP_029034_20240531_02_T1,2024-05-31 17:12:44.540239+00:00,87.46,,2024-05-31 17:12:44.540239+00:00,2024-05-31,2024
