station_name,lat,lon,scene_id,date,cloud_cover,ndmi_mean,datetime,date_only,year,LON,LAT,TR05,TR25,TR60
Acme,34.60186,-98.23508,LC09_L2SP_028036_20240101_02_T2,2024-01-01 17:08:16.305925+00:00,89.62,,2024-01-01 17:08:16.305925+00:00,2024-01-01,2024,-98.02325,34.80833,1.7122222222222223,1.7555555555555555,1.7744444444444445
Acme,34.60168,-98.22056,LC08_L2SP_028036_20240109_02_T1,2024-01-09 17:08:06.126040+00:00,14.82,-0.2375307820244143,2024-01-09 17:08:06.126040+00:00,2024-01-09,2024,-98.02325,34.80833,1.695833333333333,1.7383333333333333,1.7787499999999998
Acme,34.60195,-98.23894,LC09_L2SP_028036_20240117_02_T1,2024-01-17 17:08:15.844389+00:00,0.06,-0.2576292994291284,2024-01-17 17:08:15.844389+00:00,2024-01-17,2024,-98.02325,34.80833,,1.7695833333333333,1.7958333333333334
Acme,34.60202,-98.21052,LC08_L2SP_028036_20240125_02_T2,2024-01-25 17:08:00.076607+00:00,92.97,,2024-01-25 17:08:00.076607+00:00,2024-01-25,2024,-98.02325,34.80833,1.6499999999999997,1.6987499999999998,1.7391666666666667
Acme,34.60219,-98.25751,LC09_L2SP_028036_20240202_02_T1,2024-02-02 17:08:17.772156+00:00,79.9,,2024-02-02 17:08:17.772156+00:00,2024-02-02,2024,-98.02325,34.80833,1.63875,1.6466666666666665,1.5745833333333332
Acme,34.60173,-98.25456,LC08_L2SP_028036_20240210_02_T2,2024-02-10 17:08:05.519127+00:00,99.96,,2024-02-10 17:08:05.519127+00:00,2024-02-10,2024,-98.02325,34.80833,1.6466666666666665,1.6504166666666666,1.5754166666666667
Acme,34.60218,-98.23956,LC09_L2SP_028036_20240218_02_T1,2024-02-18 17:08:09.944811+00:00,0.02,-0.2503042935051225,2024-02-18 17:08:09.944811+00:00,2024-02-18,2024,-98.02325,34.80833,1.70375,1.6741666666666666,1.5608333333333333
Acme,34.6018,-98.26016,LC08_L2SP_028036_20240226_02_T1,2024-02-26 17:08:00.546299+00:00,34.3,-0.2326669266041624,2024-02-26 17:08:00.546299+00:00,2024-02-26,2024,-98.02325,34.80833,1.7020833333333334,1.6970833333333333,1.57125
Acme,34.60186,-98.26428,LC09_L2SP_028036_20240305_02_T1,2024-03-05 17:08:10.547298+00:00,0.92,-0.2385685534512255,2024-03-05 17:08:10.547298+00:00,2024-03-05,2024,-98.02325,34.80833,1.7191666666666665,1.7183333333333335,1.5808333333333335
Acme,34.60171,-98.24625,LC08_L2SP_028036_20240313_02_T1,2024-03-13 17:07:49.778657+00:00,0.03,-0.2245357794798917,2024-03-13 17:07:49.778657+00:00,2024-03-13,2024,-98.02325,34.80833,1.6587499999999997,1.665,1.5495833333333333
Acme,34.60191,-98.27926,LC09_L2SP_028036_20240321_02_T2,2024-03-21 17:08:07.664278+00:00,92.67,,2024-03-21 17:08:07.664278+00:00,2024-03-21,2024,-98.02325,34.80833,1.6629166666666666,1.6725,1.5599999999999998
Acme,34.60202,-98.22302,LC08_L2SP_028036_20240329_02_T1,2024-03-29 17:07:35.543942+00:00,89.39,,2024-03-29 17:07:35.543942+00:00,2024-03-29,2024,-98.02325,34.80833,1.6604166666666667,1.6583333333333332,1.5416666666666667
Acme,34.60189,-98.27385,LC09_L2SP_028036_20240406_02_T1,2024-04-06 17:07:58.800032+00:00,46.88,,2024-04-06 17:07:58.800032+00:00,2024-04-06,2024,-98.02325,34.80833,1.6479166666666665,1.6529166666666664,1.5370833333333334
Acme,34.60201,-98.24831,LC08_L2SP_028036_20240414_02_T1,2024-04-14 17:07:31.938086+00:00,0.03,-0.0445406228252382,2024-04-14 17:07:31.938086+00:00,2024-04-14,2024,-98.02325,34.80833,1.6470833333333335,1.6524999999999999,1.5350000000000001
Acme,34.60215,-98.22721,LC09_L2SP_028036_20240422_02_T1,2024-04-22 17:07:39.289983+00:00,6.56,0.0258201341573956,2024-04-22 17:07:39.289983+00:00,2024-04-22,2024,-98.02325,34.80833,1.66875,1.6824999999999999,1.5454166666666669
Acme,34.60165,-98.24493,LC08_L2SP_028036_20240430_02_T1,2024-04-30 17:07:20.578128+00:00,8.15,,2024-04-30 17:07:20.578128+00:00,2024-04-30,2024,-98.02325,34.80833,1.6224999999999998,1.6333333333333335,1.5041666666666667
Acme,34.60203,-98.25134,LC09_L2SP_028036_20240508_02_T1,2024-05-08 17:07:35.817481+00:00,0.72,0.0871190372730923,2024-05-08 17:07:35.817481+00:00,2024-05-08,2024,-98.02325,34.80833,1.6229166666666668,1.6208333333333333,1.4983333333333333
Acme,34.60195,-98.23134,LC08_L2SP_028036_20240516_02_T1,2024-05-16 17:07:06.584901+00:00,53.32,,2024-05-16 17:07:06.584901+00:00,2024-05-16,2024,-98.02325,34.80833,1.6608333333333334,1.735,1.5208333333333333
Acme,34.60197,-98.24524,LC09_L2SP_028036_20240524_02_T1,2024-05-24 17:07:24.903501+00:00,22.22,,2024-05-24 17:07:24.903501+00:00,2024-05-24,2024,-98.02325,34.80833,1.73375,1.9129166666666666,1.5633333333333335
Acme,34.60223,-98.2195,LC08_L2SP_028036_20240601_02_T1,2024-06-01 17:07:02.928151+00:00,36.93,0.1145338986008405,2024-06-01 17:07:02.928151+00:00,2024-06-01,2024,-98.02325,34.80833,1.7837500000000002,2.080416666666667,1.66
Acme,34.60227,-98.26052,LC09_L2SP_028036_20240609_02_T1,2024-06-09 17:07:18.873495+00:00,8.9,0.0961883827509757,2024-06-09 17:07:18.873495+00:00,2024-06-09,2024,-98.02325,34.80833,-247.745,2.0066666666666664,1.6804166666666667
Acme,34.60184,-98.20892,LC08_L2SP_028036_20240617_02_T1,2024-06-17 17:07:09.536219+00:00,21.17,,2024-06-17 17:07:09.536219+00:00,2024-06-17,2024,-98.02325,34.80833,-996.0,2.262608695652174,1.85
Acme,34.6019,-98.23251,LC09_L2SP_028036_20240625_02_T1,2024-06-25 17:07:02.316534+00:00,6.19,0.0631431336678152,2024-06-25 17:07:02.316534+00:00,2024-06-25,2024,-98.02325,34.80833,-996.0,2.7258333333333336,1.92
Acme,34.60185,-98.2061,LC08_L2SP_028036_20240703_02_T1,2024-07-03 17:07:17.729799+00:00,5.68,0.0444142346630838,2024-07-03 17:07:17.729799+00:00,2024-07-03,2024,-98.02325,34.80833,-996.0,3.299583333333333,2.0591666666666666
Acme,34.60199,-98.2566,LC09_L2SP_028036_20240711_02_T1,2024-07-11 17:07:23.294719+00:00,5.0,0.0405566870883714,2024-07-11 17:07:23.294719+00:00,2024-07-11,2024,-98.02325,34.80833,-996.0,3.295,2.1820833333333334
Acme,34.60194,-98.23706,LC08_L2SP_028036_20240719_02_T1,2024-07-19 17:07:33.425053+00:00,21.99,0.0427286254201053,2024-07-19 17:07:33.425053+00:00,2024-07-19,2024,-98.02325,34.80833,,3.4595833333333332,2.3091666666666666
Acme,34.60212,-98.22627,LC09_L2SP_028036_20240727_02_T1,2024-07-27 17:07:25.647850+00:00,18.84,0.1084486786207485,2024-07-27 17:07:25.647850+00:00,2024-07-27,2024,-98.02325,34.80833,,3.5849999999999995,2.5616666666666665
Acme,34.6018,-98.20643,LC08_L2SP_028036_20240804_02_T1,2024-08-04 17:07:34.037662+00:00,5.4,,2024-08-04 17:07:34.037662+00:00,2024-08-04,2024,-98.02325,34.80833,,3.6566666666666667,3.07875
Acme,34.60184,-98.22772,LC09_L2SP_028036_20240812_02_T1,2024-08-12 17:07:34.685541+00:00,54.45,,2024-08-12 17:07:34.685541+00:00,2024-08-12,2024,-98.02325,34.80833,2.2325,3.71125,3.4804166666666667
Acme,34.60212,-98.22115,LC08_L2SP_028036_20240820_02_T1,2024-08-20 17:07:44.407089+00:00,1.56,-0.0621179867906634,2024-08-20 17:07:44.407089+00:00,2024-08-20,2024,-98.02325,34.80833,3.7229166666666664,3.735416666666667,3.6391666666666667
Acme,34.6019,-98.24399,LC09_L2SP_028036_20240828_02_T1,2024-08-28 17:07:46.248508+00:00,1.18,-0.0752854390117402,2024-08-28 17:07:46.248508+00:00,2024-08-28,2024,-98.02325,34.80833,3.8833333333333333,3.7687500000000003,3.723333333333333
Acme,34.60204,-98.23329,LC08_L2SP_028036_20240905_02_T1,2024-09-05 17:07:53.102788+00:00,49.64,,2024-09-05 17:07:53.102788+00:00,2024-09-05,2024,-98.02325,34.80833,3.754583333333333,3.79875,3.76
Acme,34.60209,-98.22904,LC09_L2SP_028036_20240913_02_T1,2024-09-13 17:07:49.432924+00:00,0.35,-0.1145486484426073,2024-09-13 17:07:49.432924+00:00,2024-09-13,2024,-98.02325,34.80833,3.9204166666666667,3.8191666666666664,3.7899999999999996
Acme,34.60156,-98.21931,LC08_L2SP_028036_20240921_02_T1,2024-09-21 17:07:54.315302+00:00,1.62,-0.0812175423470707,2024-09-21 17:07:54.315302+00:00,2024-09-21,2024,-98.02325,34.80833,3.9112500000000003,3.8212499999999996,3.785833333333333
Acme,34.60185,-98.2231,LC09_L2SP_028036_20240929_02_T1,2024-09-29 17:07:53.595886+00:00,3.21,-0.1137013046385682,2024-09-29 17:07:53.595886+00:00,2024-09-29,2024,-98.02325,34.80833,1.51875,2.1754166666666666,2.0233333333333334
Acme,34.60174,-98.19172,LC08_L2SP_028036_20241007_02_T1,2024-10-07 17:07:51.399026+00:00,0.02,-0.0900146160838939,2024-10-07 17:07:51.399026+00:00,2024-10-07,2024,-98.02325,34.80833,1.7441666666666666,2.1795833333333334,2.0625
Acme,34.60205,-98.23784,LC09_L2SP_028036_20241015_02_T1,2024-10-15 17:08:01.571794+00:00,9.82,-0.0924799766267071,2024-10-15 17:08:01.571794+00:00,2024-10-15,2024,-98.02325,34.80833,1.9245833333333333,2.2566666666666664,2.138333333333333
Acme,34.60171,-98.23294,LC08_L2SP_028036_20241023_02_T1,2024-10-23 17:08:03.525502+00:00,2.47,-0.1040952519201489,2024-10-23 17:08:03.525502+00:00,2024-10-23,2024,-98.02325,34.80833,2.080416666666667,2.3470833333333334,2.21625
Acme,34.60217,-98.23721,LC09_L2SP_028036_20241031_02_T1,2024-10-31 17:08:04.951057+00:00,0.01,-0.0833914259258465,2024-10-31 17:08:04.951057+00:00,2024-10-31,2024,-98.02325,34.80833,1.8095833333333333,2.54875,2.26
Acme,34.60176,-98.21405,LC08_L2SP_028036_20241108_02_T2,2024-11-08 17:08:00.792637+00:00,99.94,,2024-11-08 17:08:00.792637+00:00,2024-11-08,2024,-98.02325,34.80833,1.4833333333333334,1.7633333333333334,1.4945833333333332
Ada,34.60254,-96.66413,LC08_L2SP_027036_20240102_02_T1,2024-01-02 17:01:54.783139+00:00,87.73,,2024-01-02 17:01:54.783139+00:00,2024-01-02,2024,-96.66909,34.79851,,1.5591666666666668,
Ada,34.60267,-96.68186,LC09_L2SP_027036_20240110_02_T1,2024-01-10 17:02:04.698864+00:00,0.18,,2024-01-10 17:02:04.698864+00:00,2024-01-10,2024,-96.66909,34.79851,,1.5495454545454548,
Ada,34.60276,-96.67812,LC08_L2SP_027036_20240118_02_T1,2024-01-18 17:01:55.130706+00:00,18.49,-0.1474031184559,2024-01-18 17:01:55.130706+00:00,2024-01-18,2024,-96.66909,34.79851,,1.5650000000000002,
Ada,34.60285,-96.68436,LC09_L2SP_027036_20240126_02_T2,2024-01-26 17:02:03.110563+00:00,99.99,,2024-01-26 17:02:03.110563+00:00,2024-01-26,2024,-96.66909,34.79851,,1.5512500000000002,
Ada,34.60266,-96.68996,LC08_L2SP_027036_20240203_02_T2,2024-02-03 17:01:53.765821+00:00,94.74,,2024-02-03 17:01:53.765821+00:00,2024-02-03,2024,-96.66909,34.79851,,1.5512500000000002,
Ada,34.60264,-96.711,LC09_L2SP_027036_20240211_02_T2,2024-02-11 17:02:06.118777+00:00,15.53,,2024-02-11 17:02:06.118777+00:00,2024-02-11,2024,-96.66909,34.79851,,1.5504166666666668,
Ada,34.60244,-96.70755,LC08_L2SP_027036_20240219_02_T1,2024-02-19 17:01:52.558340+00:00,0.03,-0.1583129034490934,2024-02-19 17:01:52.558340+00:00,2024-02-19,2024,-96.66909,34.79851,,1.5483333333333336,
Ada,34.60271,-96.69103,LC09_L2SP_027036_20240227_02_T2,2024-02-27 17:01:56.698733+00:00,100.0,,2024-02-27 17:01:56.698733+00:00,2024-02-27,2024,-96.66909,34.79851,,1.6079166666666669,
Ada,34.60245,-96.68636,LC08_L2SP_027036_20240306_02_T1,2024-03-06 17:01:40.596368+00:00,1.47,-0.1447332876944674,2024-03-06 17:01:40.596368+00:00,2024-03-06,2024,-96.66909,34.79851,,2.0479166666666666,
Ada,34.60299,-96.72138,LC09_L2SP_027036_20240314_02_T1,2024-03-14 17:01:58.085204+00:00,77.93,,2024-03-14 17:01:58.085204+00:00,2024-03-14,2024,-96.66909,34.79851,,2.482083333333333,
Ada,34.60306,-96.68408,LC08_L2SP_027036_20240322_02_T2,2024-03-22 17:01:31.867519+00:00,94.31,,2024-03-22 17:01:31.867519+00:00,2024-03-22,2024,-96.66909,34.79851,,2.62,
Ada,34.60272,-96.7145,LC09_L2SP_027036_20240330_02_T1,2024-03-30 17:01:49.284907+00:00,72.3,,2024-03-30 17:01:49.284907+00:00,2024-03-30,2024,-96.66909,34.79851,,2.43,
Ada,34.60263,-96.69361,LC08_L2SP_027036_20240407_02_T1,2024-04-07 17:01:24.766063+00:00,7.89,-0.0266109112464199,2024-04-07 17:01:24.766063+00:00,2024-04-07,2024,-96.66909,34.79851,,2.585,
Ada,34.60278,-96.71456,LC09_L2SP_027036_20240415_02_T2,2024-04-15 17:01:41.326448+00:00,100.0,,2024-04-15 17:01:41.326448+00:00,2024-04-15,2024,-96.66909,34.79851,,1.5504166666666668,
Ada,34.60265,-96.70056,LC08_L2SP_027036_20240423_02_T1,2024-04-23 17:01:16.150838+00:00,5.09,,2024-04-23 17:01:16.150838+00:00,2024-04-23,2024,-96.66909,34.79851,,2.0029166666666667,
Ada,34.60269,-96.68239,LC09_L2SP_027036_20240501_02_T1,2024-05-01 17:01:24.794452+00:00,61.68,,2024-05-01 17:01:24.794452+00:00,2024-05-01,2024,-96.66909,34.79851,,1.5258333333333332,
Ada,34.60291,-96.69863,LC08_L2SP_027036_20240509_02_T1,2024-05-09 17:01:04.888690+00:00,58.27,,2024-05-09 17:01:04.888690+00:00,2024-05-09,2024,-96.66909,34.79851,,1.5175,
Ada,34.60282,-96.68723,LC09_L2SP_027036_20240517_02_T1,2024-05-17 17:01:16.768725+00:00,64.78,,2024-05-17 17:01:16.768725+00:00,2024-05-17,2024,-96.66909,34.79851,,1.5254166666666666,
Ada,34.60279,-96.6908,LC08_L2SP_027036_20240525_02_T1,2024-05-25 17:00:51.823737+00:00,48.15,,2024-05-25 17:00:51.823737+00:00,2024-05-25,2024,-96.66909,34.79851,,1.5425000000000002,
Ada,34.60281,-96.7023,LC09_L2SP_027036_20240602_02_T1,2024-06-02 17:01:10.777055+00:00,100.0,,2024-06-02 17:01:10.777055+00:00,2024-06-02,2024,-96.66909,34.79851,,1.5641666666666667,
Ada,34.60282,-96.65286,LC08_L2SP_027036_20240610_02_T1,2024-06-10 17:00:53.399135+00:00,82.29,,2024-06-10 17:00:53.399135+00:00,2024-06-10,2024,-96.66909,34.79851,,1.5120833333333332,
Ada,34.60308,-96.68673,LC09_L2SP_027036_20240618_02_T1,2024-06-18 17:00:57.227882+00:00,66.69,,2024-06-18 17:00:57.227882+00:00,2024-06-18,2024,-96.66909,34.79851,,1.5175,
Ada,34.6027,-96.66523,LC08_L2SP_027036_20240626_02_T1,2024-06-26 17:01:05.298493+00:00,36.18,,2024-06-26 17:01:05.298493+00:00,2024-06-26,2024,-96.66909,34.79851,,2.348333333333333,
Ada,34.60267,-96.68979,LC09_L2SP_027036_20240704_02_T1,2024-07-04 17:01:04.523634+00:00,4.98,0.0969413087584639,2024-07-04 17:01:04.523634+00:00,2024-07-04,2024,-96.66909,34.79851,,3.10875,
Ada,34.60255,-96.66285,LC08_L2SP_027036_20240712_02_T1,2024-07-12 17:01:13.402730+00:00,10.14,0.1100844412303238,2024-07-12 17:01:13.402730+00:00,2024-07-12,2024,-96.66909,34.79851,,1.5112500000000002,
Ada,34.60307,-96.69555,LC09_L2SP_027036_20240720_02_T1,2024-07-20 17:01:15.661999+00:00,91.42,,2024-07-20 17:01:15.661999+00:00,2024-07-20,2024,-96.66909,34.79851,,2.2304166666666667,
Ada,34.60284,-96.68153,LC08_L2SP_027036_20240728_02_T1,2024-07-28 17:01:25.922334+00:00,6.44,0.1161334866223143,2024-07-28 17:01:25.922334+00:00,2024-07-28,2024,-96.66909,34.79851,,3.264583333333333,
Ada,34.60298,-96.67279,LC09_L2SP_027036_20240805_02_T1,2024-08-05 17:01:19.362597+00:00,4.12,0.0838651228778517,2024-08-05 17:01:19.362597+00:00,2024-08-05,2024,-96.66909,34.79851,,3.6979166666666665,
Ada,34.60263,-96.65717,LC08_L2SP_027036_20240813_02_T1,2024-08-13 17:01:27.433285+00:00,5.89,0.1693935644968194,2024-08-13 17:01:27.433285+00:00,2024-08-13,2024,-96.66909,34.79851,,1.51875,
Ada,34.60292,-96.69243,LC09_L2SP_027036_20240821_02_T1,2024-08-21 17:01:32.242686+00:00,0.51,0.138709777018768,2024-08-21 17:01:32.242686+00:00,2024-08-21,2024,-96.66909,34.79851,,1.7058333333333333,
Ada,34.60269,-96.65952,LC08_L2SP_027036_20240829_02_T1,2024-08-29 17:01:34.333416+00:00,32.19,0.1721598180466399,2024-08-29 17:01:34.333416+00:00,2024-08-29,2024,-96.66909,34.79851,,2.8066666666666666,
Ada,34.6029,-96.65618,LC09_L2SP_027036_20240906_02_T1,2024-09-06 17:01:30.707817+00:00,27.68,0.0898051185291873,2024-09-06 17:01:30.707817+00:00,2024-09-06,2024,-96.66909,34.79851,,3.6195833333333334,
Ada,34.60266,-96.67608,LC08_L2SP_027036_20240914_02_T1,2024-09-14 17:01:43.517135+00:00,46.32,,2024-09-14 17:01:43.517135+00:00,2024-09-14,2024,-96.66909,34.79851,,3.76,
Ada,34.60296,-96.64617,LC09_L2SP_027036_20240922_02_T1,2024-09-22 17:01:34.125114+00:00,37.44,,2024-09-22 17:01:34.125114+00:00,2024-09-22,2024,-96.66909,34.79851,,3.7891666666666666,
Ada,34.60269,-96.63421,LC08_L2SP_027036_20240930_02_T1,2024-09-30 17:01:37.660553+00:00,0.0,0.0381613552697119,2024-09-30 17:01:37.660553+00:00,2024-09-30,2024,-96.66909,34.79851,,3.8475,
Ada,34.60304,-96.65498,LC09_L2SP_027036_20241008_02_T1,2024-10-08 17:01:41.105491+00:00,0.01,0.0231311343013818,2024-10-08 17:01:41.105491+00:00,2024-10-08,2024,-96.66909,34.79851,,3.869545454545454,
Ada,34.60265,-96.68305,LC08_L2SP_027036_20241016_02_T1,2024-10-16 17:01:52.366593+00:00,0.01,0.010840576609877,2024-10-16 17:01:52.366593+00:00,2024-10-16,2024,-96.66909,34.79851,,3.894166666666667,
Ada,34.60278,-96.71259,LC09_L2SP_027036_20241024_02_T1,2024-10-24 17:01:58.628895+00:00,0.02,-0.0154055893991355,2024-10-24 17:01:58.628895+00:00,2024-10-24,2024,-96.66909,34.79851,,3.9029166666666666,
Ada,34.60257,-96.63761,LC08_L2SP_027036_20241101_02_T1,2024-11-01 17:01:43.584358+00:00,60.29,,2024-11-01 17:01:43.584358+00:00,2024-11-01,2024,-96.66909,34.79851,,1.7058333333333333,
Ada,34.60269,-96.67596,LC09_L2SP_027036_20241109_02_T1,2024-11-09 17:01:52.930714+00:00,0.03,-0.01684966149659,2024-11-09 17:01:52.930714+00:00,2024-11-09,2024,-96.66909,34.79851,,1.5258333333333332,
Altus,34.60184,-99.79225,LC09_L2SP_029036_20240108_02_T1,2024-01-08 17:14:25.286927+00:00,57.1,,2024-01-08 17:14:25.286927+00:00,2024-01-08,2024,-99.33808,34.58722,,1.4441666666666666,1.7433333333333334
Altus,34.60181,-99.79578,LC08_L2SP_029036_20240116_02_T1,2024-01-16 17:14:17.578706+00:00,0.01,0.089468924150742,2024-01-16 17:14:17.578706+00:00,2024-01-16,2024,-99.33808,34.58722,,1.4679166666666665,1.70125
Altus,34.60182,-99.79039,LC09_L2SP_029036_20240124_02_T2,2024-01-24 17:14:22.927668+00:00,99.91,,2024-01-24 17:14:22.927668+00:00,2024-01-24,2024,-99.33808,34.58722,,1.51875,1.74875
Altus,34.60169,-99.79959,LC08_L2SP_029036_20240201_02_T1,2024-02-01 17:14:14.426254+00:00,2.09,0.170890338912325,2024-02-01 17:14:14.426254+00:00,2024-02-01,2024,-99.33808,34.58722,,1.4204166666666664,1.64
Altus,34.60193,-99.82793,LC09_L2SP_029036_20240209_02_T1,2024-02-09 17:14:28.646894+00:00,100.0,,2024-02-09 17:14:28.646894+00:00,2024-02-09,2024,-99.33808,34.58722,,1.6104166666666666,1.7266666666666666
Altus,34.60172,-99.82132,LC08_L2SP_029036_20240217_02_T2,2024-02-17 17:14:14.311561+00:00,96.83,,2024-02-17 17:14:14.311561+00:00,2024-02-17,2024,-99.33808,34.58722,1.4641666666666666,1.4166666666666667,1.62875
Altus,34.60177,-99.79721,LC09_L2SP_029036_20240225_02_T1,2024-02-25 17:14:16.824989+00:00,0.01,0.3424695903071104,2024-02-25 17:14:16.824989+00:00,2024-02-25,2024,-99.33808,34.58722,1.835416666666667,1.8029166666666667,1.7691666666666668
Altus,34.60177,-99.80971,LC08_L2SP_029036_20240304_02_T1,2024-03-04 17:14:04.844625+00:00,30.76,,2024-03-04 17:14:04.844625+00:00,2024-03-04,2024,-99.33808,34.58722,1.9324999999999999,2.0420833333333333,1.8812499999999999
Altus,34.60176,-99.83644,LC09_L2SP_029036_20240312_02_T1,2024-03-12 17:14:20.236204+00:00,31.5,0.3984823911515773,2024-03-12 17:14:20.236204+00:00,2024-03-12,2024,-99.33808,34.58722,1.4595833333333335,2.032083333333333,1.9045833333333333
Altus,34.60181,-99.80462,LC08_L2SP_029036_20240320_02_T1,2024-03-20 17:13:55.721380+00:00,2.9,0.4188787865468749,2024-03-20 17:13:55.721380+00:00,2024-03-20,2024,-99.33808,34.58722,1.6062500000000002,2.0487499999999996,1.9070833333333332
Altus,34.60192,-99.82577,LC09_L2SP_029036_20240328_02_T1,2024-03-28 17:14:10.728434+00:00,0.02,0.4163553973516619,2024-03-28 17:14:10.728434+00:00,2024-03-28,2024,-99.33808,34.58722,1.6608333333333334,1.8116666666666668,1.8825
Altus,34.60191,-99.80595,LC08_L2SP_029036_20240405_02_T1,2024-04-05 17:13:46.849347+00:00,5.97,0.3985636533902582,2024-04-05 17:13:46.849347+00:00,2024-04-05,2024,-99.33808,34.58722,2.013333333333333,2.024583333333333,1.8745833333333335
Altus,34.60211,-99.8352,LC09_L2SP_029036_20240413_02_T1,2024-04-13 17:14:05.006709+00:00,0.01,0.351294876887992,2024-04-13 17:14:05.006709+00:00,2024-04-13,2024,-99.33808,34.58722,1.4929166666666667,1.5275,1.7495833333333335
Altus,34.60209,-99.81222,LC08_L2SP_029036_20240421_02_T1,2024-04-21 17:13:38.191519+00:00,39.9,,2024-04-21 17:13:38.191519+00:00,2024-04-21,2024,-99.33808,34.58722,1.9008333333333332,2.1275,1.8062500000000001
Altus,34.60183,-99.79733,LC09_L2SP_029036_20240429_02_T1,2024-04-29 17:13:47.275974+00:00,0.62,0.2525318837664557,2024-04-29 17:13:47.275974+00:00,2024-04-29,2024,-99.33808,34.58722,2.0704166666666666,2.6666666666666665,1.9174999999999998
Altus,34.60209,-99.81424,LC08_L2SP_029036_20240507_02_T1,2024-05-07 17:13:27.899182+00:00,0.0,0.1624095739719323,2024-05-07 17:13:27.899182+00:00,2024-05-07,2024,-99.33808,34.58722,1.4729166666666667,2.8487500000000003,2.0325
Altus,34.60178,-99.80624,LC09_L2SP_029036_20240515_02_T1,2024-05-15 17:13:40.241266+00:00,62.07,,2024-05-15 17:13:40.241266+00:00,2024-05-15,2024,-99.33808,34.58722,1.5583333333333333,2.909166666666667,2.2079166666666667
Altus,34.60208,-99.80411,LC08_L2SP_029036_20240523_02_T1,2024-05-23 17:13:14.385116+00:00,68.06,,2024-05-23 17:13:14.385116+00:00,2024-05-23,2024,-99.33808,34.58722,2.410416666666667,3.4145833333333333,2.4520833333333334
Altus,34.60177,-99.81302,LC09_L2SP_029036_20240531_02_T1,2024-05-31 17:13:32.318035+00:00,15.45,-0.1176860440855586,2024-05-31 17:13:32.318035+00:00,2024-05-31,2024,-99.33808,34.58722,1.3970833333333335,2.9608333333333334,2.267916666666667
Altus,34.60174,-99.77506,LC08_L2SP_029036_20240608_02_T1,2024-06-08 17:13:15.528329+00:00,2.83,-0.1364615860627119,2024-06-08 17:13:15.528329+00:00,2024-06-08,2024,-99.33808,34.58722,2.225,2.36875,2.154166666666667
Altus,34.60174,-99.81009,LC09_L2SP_029036_20240616_02_T1,2024-06-16 17:13:21.844260+00:00,1.68,-0.2004329151427802,2024-06-16 17:13:21.844260+00:00,2024-06-16,2024,-99.33808,34.58722,2.71625,3.2470833333333338,2.7404166666666665
Altus,34.60172,-99.78129,LC08_L2SP_029036_20240624_02_T1,2024-06-24 17:13:25.987308+00:00,1.54,-0.1651073134352756,2024-06-24 17:13:25.987308+00:00,2024-06-24,2024,-99.33808,34.58722,3.7062500000000003,3.563333333333333,3.37375
Altus,34.60183,-99.79808,LC09_L2SP_029036_20240702_02_T1,2024-07-02 17:13:23.137592+00:00,4.95,-0.1551451000730918,2024-07-02 17:13:23.137592+00:00,2024-07-02,2024,-99.33808,34.58722,3.8482608695652174,3.6582608695652175,3.5934782608695657
Altus,34.60183,-99.77743,LC08_L2SP_029036_20240710_02_T1,2024-07-10 17:13:33.807711+00:00,26.07,,2024-07-10 17:13:33.807711+00:00,2024-07-10,2024,-99.33808,34.58722,3.6191666666666666,3.6466666666666665,3.5933333333333333
Altus,34.60174,-99.81746,LC09_L2SP_029036_20240718_02_T1,2024-07-18 17:13:37.486735+00:00,37.34,-0.2214512577925856,2024-07-18 17:13:37.486735+00:00,2024-07-18,2024,-99.33808,34.58722,3.86125,3.642916666666667,3.560416666666667
Altus,34.60199,-99.80107,LC08_L2SP_029036_20240726_02_T1,2024-07-26 17:13:47.526065+00:00,9.9,0.2050980097445575,2024-07-26 17:13:47.526065+00:00,2024-07-26,2024,-99.33808,34.58722,2.3691666666666666,3.3204166666666666,3.5262499999999997
Altus,34.60196,-99.79225,LC09_L2SP_029036_20240803_02_T1,2024-08-03 17:13:40.814559+00:00,0.22,-0.2177403865947186,2024-08-03 17:13:40.814559+00:00,2024-08-03,2024,-99.33808,34.58722,3.8041666666666667,3.18,3.4308333333333336
Altus,34.6016,-99.77041,LC08_L2SP_029036_20240811_02_T1,2024-08-11 17:13:47.689647+00:00,54.41,,2024-08-11 17:13:47.689647+00:00,2024-08-11,2024,-99.33808,34.58722,3.8937500000000003,3.1991666666666667,3.3662500000000004
Altus,34.60185,-99.80323,LC09_L2SP_029036_20240819_02_T1,2024-08-19 17:13:51.733351+00:00,0.0,-0.2330555100326888,2024-08-19 17:13:51.733351+00:00,2024-08-19,2024,-99.33808,34.58722,3.879583333333333,3.285,3.3479166666666664
Altus,34.60177,-99.77349,LC08_L2SP_029036_20240827_02_T1,2024-08-27 17:13:54.835611+00:00,5.85,-0.2080980184321163,2024-08-27 17:13:54.835611+00:00,2024-08-27,2024,-99.33808,34.58722,3.8941666666666666,3.4783333333333335,3.340833333333333
Altus,34.60216,-99.7741,LC09_L2SP_029036_20240904_02_T1,2024-09-04 17:13:52.193594+00:00,87.6,,2024-09-04 17:13:52.193594+00:00,2024-09-04,2024,-99.33808,34.58722,3.919166666666667,3.6545833333333335,3.4591666666666665
